raj2000,dej2000,objid,fuvmag,e_fuvmag,nuvmag,e_nuvmag,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,target_separation (deg)
128.661649,31.55396,6377776782133696171,19.5615,0.1013,15.5809,0.0104,TIC 172900988 Aa,128.661697628763,31.554078073408,0.0,0.0,0.0,0.0,1.2513396428458E-04
129.140246,14.461886,6377776804682270421,,,16.8832,0.0201,K2-184,129.14012373952,14.461935450560000,13.2175,89.722,-12.271,-32.9314,1.28299360075358E-04
129.282159,20.39957,6377706369366101293,,,20.1152,0.1606,K2-274,129.28244200205,20.39936374367,4.3778,-15.688,-26.122,39.89,3.36007691034914E-04
129.389743,16.522123,6377776758511370879,,,17.2787,0.0137,K2-335,129.38969964487,16.52210144648,1.8778,-7.07,-8.502,-5.91,4.68209714260406E-05
129.572017,-23.550282,6377776789649886109,,,15.7039,0.0172,TOI-6695,129.57203977373,-23.55022967614,3.5377,-3.768,2.953,0.271,5.6334993566353E-05
129.682297,15.680642,6377776789649886109,,,17.9731,0.02,K2-263,129.68237337937,15.680624171340000,6.1327,-55.459,-4.698,31.1,7.56671515506198E-05
129.688804,-13.256972,6379008244820476738,21.8484,0.3183,17.661,0.029,HD 73583,129.68858495595,-13.25669235077,31.6569,-63.831,38.482,20.678,3.51654509430904E-04
129.688804,-13.256972,6379184151648538389,21.8484,0.3183,17.661,0.029,HD 73583,129.68858495595,-13.25669235077,31.6569,-63.831,38.482,20.678,3.51654509430904E-04
129.689265,23.686945,6377706440233059703,,,12.5539,0.0062,HD 73344,129.68966890449,23.68590447864,28.3757,-47.495,-148.502,6.215,0.0011043074501790400
129.776995,19.010038,6377706440233059703,,,20.5174,0.1777,K2-273,129.77704046963,19.01002767048,3.2567,-32.429,-5.352,-17.89,4.42133550727198E-05
129.813708,23.357594,6377706440233059703,,,17.5966,0.0542,K2-188,129.81363843318,23.357481102450000,2.2799,13.309,-10.289,-33.7466,1.29710015526612E-04
129.813708,23.357594,6377917532506950290,,,17.5966,0.0542,K2-188,129.81363843318,23.357481102450000,2.2799,13.309,-10.289,-33.7466,1.29710015526612E-04
129.882294,47.351991,6377811913892431851,,,16.7326,0.0232,HAT-P-13,129.88253014935,47.3520204998,4.075,-24.06,-26.218,14.564,1.62686317040571E-04
130.155396,13.014659,6377811931072300375,21.4922,0.3294,15.79,0.0115,K2-269,130.15524022824,13.01469295153,2.7202,-23.119,-3.021,-3.073,1.55521536673825E-04
130.180256,10.983053,6381963723486005871,,,18.993,0.0654,K2-182,130.18033166115,10.982944313530000,6.4709,-65.13,1.544,23.2626,1.31641833159E-04
130.295173,-16.036263,6381963723486005871,,,17.2839,0.0334,TOI-564,130.295165441,-16.03628038892,5.0302,-2.661,-10.92,7.72,1.88454949978551E-05
130.343887,18.933873,6377811926777332523,,,20.4597,0.1813,K2-101,130.34407626164700,18.933874229132200,5.3962,-36.584,-12.452,34.44,1.7902561786301E-04
130.798848,13.009593,6377811946104686168,,,19.5983,0.0779,K2-372,130.79884634682,13.009592415970000,2.1573,5.788,-39.448,-45.4494,1.71335820294914E-06
130.878417,24.42337,6377917521771629665,,,20.1641,0.1395,K2-348,130.87834253372,24.42310459987,4.9719,1.135,-34.525,58.14,2.73924151766199E-04
130.878417,24.42337,6377741538705803960,,,20.1641,0.1395,K2-348,130.87834253372,24.42310459987,4.9719,1.135,-34.525,58.14,2.73924151766199E-04
131.107084,1.859914,6377741538705803960,21.9012,0.4179,17.3517,0.0272,WASP-84,131.10709646329,1.8600292985800000,9.9636,-23.344,-31.57,-11.38,1.15969532685715E-04
131.107084,1.859914,6377706347893362898,21.9012,0.4179,17.3517,0.0272,WASP-84,131.10709646329,1.8600292985800000,9.9636,-23.344,-31.57,-11.38,1.15969532685715E-04
131.580368,-8.026994,6380239640935272708,,,17.5879,0.0389,WASP-36,131.58040726648,-8.026948817610000,2.6493,-4.04,-8.502,-13.248,5.96090595127076E-05
131.938717,16.329087,6380204383548738441,,,19.2051,0.0937,K2-357,131.93870120330900,16.328929427656400,1.933,-8.565,-3.49,0.0,1.58299886094001E-04
132.126663,15.655907,6376826811603486259,,,21.4517,0.2216,K2-118,132.12689455665,15.655980691810000,3.0855,-7.555,-19.576,-30.5118,2.3482807851763E-04
132.169316,20.455491,6376826811603486259,,,19.2069,0.0893,K2-275,132.16990250227,20.45508312508,8.0632,-5.005,-15.523,-7.35,6.84349849608208E-04
132.169316,20.455491,6381928477910632334,,,19.2069,0.0893,K2-275,132.16990250227,20.45508312508,8.0632,-5.005,-15.523,-7.35,6.84349849608208E-04
132.523819,23.192699,6381928477910632334,,,19.4922,0.0967,K2-187,132.52361741636,23.19260272048,3.074,-11.872,-30.597,-7.74,2.08813743502902E-04
132.523819,23.192699,6381928505827921411,,,19.4922,0.0967,K2-187,132.52361741636,23.19260272048,3.074,-11.872,-30.597,-7.74,2.08813743502902E-04
132.523819,23.192699,6381893362258022023,,,19.4922,0.0967,K2-187,132.52361741636,23.19260272048,3.074,-11.872,-30.597,-7.74,2.08813743502902E-04
132.523819,23.192699,6381893357963052922,,,19.4922,0.0967,K2-187,132.52361741636,23.19260272048,3.074,-11.872,-30.597,-7.74,2.08813743502902E-04
132.621019,17.5425,6381893346151893256,,,19.6706,0.1176,K2-272,132.62111970991,17.542439853450000,2.3729,12.09,-12.686,-60.372,1.13307779097959E-04
132.719948,25.03831,6383160000729056084,22.1032,0.3329,15.4305,0.0089,K2-376,132.7196692272,25.0381162449,6.2059,-70.798,-7.854,20.81,3.18332114055845E-04
133.121868,21.239017,6383159977104640293,,,16.3226,0.0142,K2-342,133.12170570205,21.23900774168,4.7151,41.988,-75.751,-20.76,1.51557294354241E-04
133.148928,28.33046,6383159977104640293,19.9648,0.1063,13.2163,0.0029,55 Cnc,133.14921293501800,28.330820831797200,79.4482,-485.681,-233.517,27.394,4.39435448955037E-04
133.324378,8.523011,6382984083161483674,,,17.6906,0.041,WASP-65,133.32428675587,8.52300255383,3.6362,2.618,3.399,-14.57,9.06308896822356E-05
133.709592,11.848521,6376932385120846151,,,21.1698,0.1884,K2-268,133.70952585018,11.848270690270000,3.0728,-8.162,0.127,11.7365,2.58546489245933E-04
133.709592,11.848521,6382069254053694557,,,21.1698,0.1884,K2-268,133.70952585018,11.848270690270000,3.0728,-8.162,0.127,11.7365,2.58546489245933E-04
133.709592,11.848521,6381963715969812491,,,21.1698,0.1884,K2-268,133.70952585018,11.848270690270000,3.0728,-8.162,0.127,11.7365,2.58546489245933E-04
133.709592,11.848521,6379113804379196617,,,21.1698,0.1884,K2-268,133.70952585018,11.848270690270000,3.0728,-8.162,0.127,11.7365,2.58546489245933E-04
133.709592,11.848521,6381963739592134688,,,21.1698,0.1884,K2-268,133.70952585018,11.848270690270000,3.0728,-8.162,0.127,11.7365,2.58546489245933E-04
133.83806,16.794082,6376967490036040317,,,18.9391,0.0765,K2-336,133.83806070039,16.79418127062,4.2021,31.693,-26.688,-42.91,9.92728844625625E-05
135.334919,18.825671,6376967470708688999,,,17.6144,0.0377,K2-186,135.33497901539,18.82543427398,2.9165,15.324,-33.992,-13.7,2.43446101719734E-04
135.34428,6.097333,6376967470708688999,,,17.9115,0.0451,HAT-P-42,135.34437158111,6.097226074880000,2.4159,-3.064,-33.269,20.605,1.40447348006647E-04
135.416432,-20.720565,6376967482519848122,,,18.8047,0.0706,WASP-170,135.41634855634,-20.720374407400000,3.2983,-9.935,1.352,33.08,2.0595331745347E-04
135.54575,-3.420651,6376932338949948285,21.7601,0.3768,14.4896,0.0072,TOI-2545,135.54586653219000,-3.4207706586,9.4925,-14.741,-11.319,37.72,1.66881950955779E-04
135.882728,14.250155,6377811938588493535,,,22.5686,0.4505,K2-332,135.88333619509,14.250545228660000,8.0106,-15.659,-10.646,0.0,7.06941117950108E-04
136.48965,16.325588,6377811917115755828,21.8402,0.4303,15.9441,0.014,K2-334,136.48946771902,16.325554563100000,2.6276,-9.316,-9.271,19.0,1.78098345264285E-04
136.574322,19.4019,6379219347833882988,21.5005,0.3496,15.1184,0.0099,EPIC 211945201,136.57398561158,19.40223626688,5.5311,45.459,-41.735,0.705,4.62325944113088E-04
136.789303,15.205761,6383969216588946474,,,17.619,0.0301,K2-333,136.78930241794,15.20572307858,2.8479,-6.102,-10.797,21.26,3.79255795175216E-05
137.37966,16.35604,6382034120149569593,,,17.6241,0.032,K2-374,137.37950410482900,16.355898716107800,2.7431,-1.215,-15.385,29.56,2.05759977909408E-04
137.37966,16.35604,6371338072108305627,,,17.6241,0.032,K2-374,137.37950410482900,16.355898716107800,2.7431,-1.215,-15.385,29.56,2.05759977909408E-04
139.112582,69.074171,6377917540025238114,,,18.0263,0.0334,TOI-3807,139.11257273032000,69.07413382518,2.3568,-0.654,-1.238,-29.45,3.73219550774744E-05
140.102904,33.882566,6374469422168410833,22.034,0.3819,15.5731,0.0082,WASP-13,140.10297724525,33.88241556661,4.331,-2.275,-20.072,9.8,1.62258092600356E-04
140.339249,14.368126,6375067555420176944,22.1618,0.3413,15.0449,0.008,HD 80653,140.33923246701,14.367929649360000,9.26,-33.297,-14.04,8.49,1.97002745778987E-04
140.445135,18.46971,6373941641554693316,,,16.8108,0.0181,K2-352,140.44518083489,18.46954055012,5.6146,-7.265,20.324,-8.69,1.74937851151192E-04
140.445135,18.46971,6374891644297151864,,,16.8108,0.0181,K2-352,140.44518083489,18.46954055012,5.6146,-7.265,20.324,-8.69,1.74937851151192E-04
140.445135,18.46971,6375173131082927479,,,16.8108,0.0181,K2-352,140.44518083489,18.46954055012,5.6146,-7.265,20.324,-8.69,1.74937851151192E-04
140.506281,-23.946183,6371232511473749589,,,18.0902,0.0525,WASP-142,140.50639064,-23.946168190250000,1.4127,-15.761,15.383,48.57,1.01291482366321E-04
140.656611,50.60401,6371232511473749589,21.5904,0.2844,15.3387,0.0099,HD 80606,140.65657001363,50.60373203519,15.1439,56.022,10.331,3.965,2.79179369015299E-04
142.743527,26.540161,6371197278783278351,21.1695,0.1814,15.1723,0.0052,TOI-1789,142.74344444404,26.54016482827,4.4743,-7.978,-39.402,-40.65,7.39554766448031E-05
144.287714,-29.800411,6371197278783278351,21.6258,0.377,17.1519,0.0246,HATS-64,144.28762528274,-29.800438015070000,0.9241,-3.233,-1.374,0.0,8.15878238799802E-05
144.555984,23.546615,6371373163062757762,17.9724,0.0536,13.5321,0.0041,TOI-1898,144.55560221028,23.546923781260000,12.4791,-64.34,-41.178,-6.01,4.66739405729821E-04
144.875443,-20.982412,6371197302405599618,21.052,0.3056,14.4977,0.0089,WASP-166,144.87535880005,-20.982467018490000,8.7523,-55.101,11.152,24.0,9.59563181503704E-05
144.926974,-28.585632,6371197302405599618,,,17.7933,0.0318,HATS-26,144.92686986136,-28.585583216270000,1.195,-2.153,-3.987,-7.47,1.0364334913435E-04
145.22296,27.950329,6371197302405599618,,,18.614,0.0464,TOI-3856,145.22302501092100,27.950181690436100,3.2059,-21.061,-5.487,32.98,1.5810771597988E-04
148.185588,6.216341,6371197302405599618,,,16.1349,0.0114,TOI-561,148.18562153651,6.216366933390000,11.8342,-108.504,-61.279,80.1105,4.22380264857533E-05
148.185588,6.216341,6371197302405599618,,,16.1349,0.0114,TOI-561,148.18562153651,6.216366933390000,11.8342,-108.504,-61.279,80.1105,4.22380264857533E-05
148.185588,6.216341,6371373166283983926,,,16.1349,0.0114,TOI-561,148.18562153651,6.216366933390000,11.8342,-108.504,-61.279,80.1105,4.22380264857533E-05
148.185588,6.216341,6371197278783277053,,,16.1349,0.0114,TOI-561,148.18562153651,6.216366933390000,11.8342,-108.504,-61.279,80.1105,4.22380264857533E-05
148.37872,35.570823,6371197290594437819,22.8488,0.4746,21.783,0.2772,Wolf 327,148.3787845306,35.57131076043,34.9988,-87.76,-177.135,9.7384,4.90576513586987E-04
148.64327,40.388212,6371373161989015429,19.643,0.1344,14.1389,0.0068,KELT-3,148.64327888802,40.38804826616000,4.786,-28.217,-24.068,24.86,1.63873731965772E-04
149.124313,-24.099058,6371373161989015429,19.8888,0.1336,13.5626,0.0041,HD 86226,149.1243507958,-24.099388700830000,21.9301,-177.127,47.099,19.711,3.32495703679765E-04
150.115271,39.457922,6371197291668181355,,,18.1898,0.0506,TOI-1775,150.11513451460000,39.45781602304000,6.6858,-5.921,-15.189,-15.0,1.49452041462728E-04
150.572925,53.950998,6371373161989017356,,,17.8707,0.0482,HAT-P-66,150.57269487105,53.950889071840000,1.0813,-9.384,-15.164,3.13,1.73797238522953E-04
151.660273,18.633617,6371373161989017356,,,14.8214,0.01,TOI-5126,151.66003127652,18.63410796437,6.224,-54.7,-10.404,14.56,5.41766513915596E-04
151.660273,18.633617,6371373161989017356,,,14.8214,0.01,TOI-5126,151.66003127652,18.63410796437,6.224,-54.7,-10.404,14.56,5.41766513915596E-04
151.806713,46.114944,6371232520063682382,21.3277,0.2197,14.4857,0.0062,TOI-1777,151.80703615882,46.11497597596000,12.4777,-0.675,-21.965,-9.68,2.26288700682891E-04
152.102904,55.540276,6371232511473747662,,,15.6137,0.0111,TOI-1768,152.10294693205,55.54007499326,6.2967,-21.596,-26.714,5.56,2.02469303443289E-04
152.666364,24.273324,6371197289520698644,,,17.0417,0.0293,TOI-3837,152.66604509452,24.273280453880000,3.0772,50.427,-36.939,-56.37,2.93955933734596E-04
154.271239,-25.276311,6371373179168885864,,,18.2983,0.0385,HATS-38,154.27116533042,-25.2762662521,2.9473,-21.796,-7.423,4.91,8.02503581626821E-05
154.671182,10.129067,6371373172726434427,22.5832,0.433,15.7278,0.008,HD 89345,154.67107382515,10.12902830935,7.6125,5.469,-42.244,2.9428,1.13299788760638E-04
154.908479,-9.806374,6371197301333952341,,,21.3355,0.2166,WASP-43,154.90837038061,-9.80627938926,11.474,-41.992,-38.004,-3.7,1.42853487145577E-04
154.987525,3.955046,6371197289522794860,,,21.9564,0.2664,K2-401,154.98752247056,3.9551609102100000,4.9633,18.89,-77.443,-27.034,1.14937913632386E-04
155.681963,50.128561,6371373161989014491,,,16.6005,0.0237,HAT-P-22,155.68163472022,50.12835067368000,12.2731,-26.11,83.806,12.63,2.97533688724461E-04
155.872101,-43.834948,6371197300258115251,,,17.4012,0.0398,TOI-815,155.87188457436,-43.83495593586,16.8245,8.898,7.248,-2.6861,1.56317581733629E-04
155.872101,-43.834948,6371373179168884221,,,17.4012,0.0398,TOI-815,155.87188457436,-43.83495593586,16.8245,8.898,7.248,-2.6861,1.56317581733629E-04
156.837992,34.391147,6371373172726434662,,,15.6904,0.0122,TOI-1772,156.83790954107,34.39103129559000,10.2719,-39.385,-18.935,-9.3812,1.34229886972043E-04
157.93592,0.93749,6371373172726434662,,,20.7198,0.1955,K2-266,157.93544003717,0.93757476111,12.8703,57.019,-68.871,10.87,4.87326471405576E-04
157.93592,0.93749,6371373173800175993,,,20.7198,0.1955,K2-266,157.93544003717,0.93757476111,12.8703,57.019,-68.871,10.87,4.87326471405576E-04
157.93592,0.93749,6371373181316370328,,,20.7198,0.1955,K2-266,157.93544003717,0.93757476111,12.8703,57.019,-68.871,10.87,4.87326471405576E-04
157.93592,0.93749,6371232514694974041,,,20.7198,0.1955,K2-266,157.93544003717,0.93757476111,12.8703,57.019,-68.871,10.87,4.87326471405576E-04
158.225079,-34.989993,6371232514694974041,20.7866,0.188,15.5621,0.0078,WASP-66,158.22496989752,-34.98984932022,1.9962,11.452,-13.476,-10.49,1.6921322402158E-04
158.900832,-5.181516,6371232512547491903,,,16.5572,0.0168,TOI-669,158.90065931764,-5.18168432195,7.018,9.723,72.189,51.99,2.40641349675919E-04
159.389141,11.842879,6371373166283982791,,,19.6643,0.079,EPIC 248847494,159.38925147114,11.842742292770000,1.7357,-38.799,1.432,30.58,1.7429496077194E-04
160.55897,-3.835024,6371197278783278370,22.1071,0.473,15.2869,0.0088,WASP-127,160.55868204432,-3.83507226233,6.2241,19.133,17.058,-8.25,2.9133621491925E-04
160.630812,28.198711,6371232511473750240,,,16.3287,0.0162,WASP-197,160.63075828575,28.198621901240000,2.0927,-9.21,0.858,-9.55,1.00893922781336E-04
160.886941,-1.912641,6371373169505208761,,,18.3903,0.0249,TOI-2524,160.88680052498200,-1.9127201686091700,2.2854,9.975,5.067,9.72,1.61179766065224E-04
161.452026,6.41949,6371197289520693815,,,18.3601,0.0391,K2-402,161.45190799417,6.41939730422,2.0453,1.165,-18.418,0.0,1.49478452373261E-04
161.707279,-9.39878,6371373180242626054,20.8982,0.3183,14.8308,0.0073,KELT-11,161.70725076631,-9.39902651325,10.0049,-79.16,-78.507,35.23,2.48081971443025E-04
161.73533,1.936876,6371373180242626054,,,17.8595,0.0306,K2-398,161.73507288303,1.9367039861958300,1.6424,-22.996,0.088,7.95,3.09228674459627E-04
161.73533,1.936876,6371197301331854906,,,17.8595,0.0306,K2-398,161.73507288303,1.9367039861958300,1.6424,-22.996,0.088,7.95,3.09228674459627E-04
161.879552,36.329695,6371373189906303834,21.7159,0.4657,15.1077,0.0133,TOI-5398,161.87954965684,36.32940435123,7.619,1.36,7.003,-10.23,2.90654900059548E-04
161.879552,36.329695,6371373163064853250,21.7159,0.4657,15.1077,0.0133,TOI-5398,161.87954965684,36.32940435123,7.619,1.36,7.003,-10.23,2.90654900059548E-04
161.908256,71.655598,6371373169505208486,18.2605,0.0723,12.9199,0.0041,KELT-24,161.90979430216,71.65587569608,10.3218,-56.061,-34.526,-6.14,5.58130779250028E-04
162.776927,25.640992,6371232511473749262,21.0109,0.1925,14.3842,0.0055,HD 93963 A,162.77714028055,25.64116368243,12.1506,-92.833,-22.911,0.0,2.57770023754005E-04
162.776927,25.640992,6371232512547491756,21.0109,0.1925,14.3842,0.0055,HD 93963 A,162.77714028055,25.64116368243,12.1506,-92.833,-22.911,0.0,2.57770023754005E-04
163.032413,0.493428,6371373180242624818,,,17.1731,0.0227,K2-261,163.03241397962,0.49335597357,4.6523,-23.709,-43.888,3.28,7.20330910259213E-05
163.487459,-25.524678,6371373180242624818,,,18.2498,0.0322,TOI-2981,163.48742851799700,-25.524676148916900,1.8722,-7.234,17.966,9.31,2.75691672046044E-05
163.771716,-6.478371,6371232512547488046,,,17.8095,0.0253,TOI-2986,163.77161667839500,-6.478432543264450,1.7778,-12.96,-4.604,5.1,1.16304655947691E-04
163.789126,-0.737194,6371197289522791812,,,18.6524,0.0465,WASP-183,163.78897289373,-0.7371701773800000,3.1233,-28.063,24.135,64.95,1.54936008822814E-04
164.189797,9.67391,6371373174873915602,,,18.567,0.0321,K2-403,164.18953789410700,9.6739621556025,4.087,-34.672,-3.649,3.16,2.60691970776538E-04
164.316572,-32.322568,6371232513621234670,,,17.582,0.0382,TOI-2992,164.31661586516,-32.32250124476,1.7786,-10.117,14.805,2.3801,7.63565498291361E-05
164.349306,-29.997057,6371197269119599594,,,16.9428,0.0322,WASP-193,164.34938403015,-29.99712939159,2.6475,-49.055,1.506,-2.95,9.90320051263267E-05
164.376245,12.535794,6371232512547490571,,,20.6092,0.1345,K2-405,164.3761846044630,12.535633181922200,5.0383,-42.764,-4.442,12.8409,1.71284079807988E-04
164.77705,40.983508,6371232512547490062,20.9023,0.2449,13.5387,0.0058,TOI-1776,164.77606666935,40.9836078825,22.3465,214.727,25.641,-24.445,7.49003890327859E-04
164.933634,-82.221502,6371373173800177612,,,20.3341,0.1353,TOI-4377,164.93298658858,-82.2214057471,2.1793,-16.221,12.93,11.77,1.30163441362725E-04
165.168377,64.963892,6371373173800177612,,,20.512,0.1406,KPS-1,165.16742604733,64.96398374877,3.7943,-22.407,-32.177,0.0,4.12758554673022E-04
165.365332,5.139462,6371373179168885967,,,18.7371,0.0658,TOI-5143,165.36533347897,5.13948075448,5.5942,-49.326,0.114,16.2,1.88122385589726E-05
165.399584,-23.860867,6371197300258117610,,,16.0821,0.0139,WASP-34,165.39957428216,-23.86066305136,7.6211,-43.846,-65.637,49.99,2.0414218398848E-04
166.269421,11.246476,6371373163062757032,,,15.2415,0.0093,TOI-5108,166.26920820092,11.24660617636,7.6354,67.414,-46.284,0.0,2.45981463779317E-04
166.319057,-34.122841,6371197278783276556,,,17.7531,0.045,WASP-175,166.31892549215,-34.12277223881,1.8253,-24.214,6.27,6.66,1.28763899923883E-04
166.429845,-5.079362,6371197301331856253,,,16.1765,0.0099,WASP-106,166.42973448323,-5.07942878717,2.7828,-24.734,-13.13,16.63,1.2875846270074E-04
166.801053,3.040209,6371373169505209145,,,18.8514,0.0731,K2-319,166.80101819258000,3.040032848961950,4.6767,-2.87,-22.552,6.99,1.79547589452832E-04
167.093711,-1.065784,6371232517916197088,,,18.3722,0.0413,K2-7,167.09376890255,-1.06575318268,1.411,-4.657,-23.647,-2.271,6.55839354872836E-05
167.232924,34.303326,6371373181316369519,,,14.646,0.0089,TOI-1799,167.23296182125,34.30319030740000,16.0685,-8.94,-40.735,28.71,1.39242945506433E-04
167.821116,69.964847,6371197269119599485,,,17.9821,0.0428,TOI-1194,167.82048091095,69.96470752169,6.7042,79.592,15.652,-52.34,2.58447851616999E-04
168.225976,-34.406846,6371232514694975037,21.0764,0.3103,13.8341,0.0065,TOI-1203,168.22520687765,-34.40674532068,15.3934,292.971,-44.538,72.67,6.42498921654243E-04
168.225976,-34.406846,6371197291668179710,21.0764,0.3103,13.8341,0.0065,TOI-1203,168.22520687765,-34.40674532068,15.3934,292.971,-44.538,72.67,6.42498921654243E-04
168.292963,-17.657854,6371197291668179710,,,18.6335,0.0464,WASP-162,168.29288028661,-17.657746532090000,3.2496,6.122,-7.619,17.22,1.3327179165915E-04
168.582839,2.781112,6371197278783276869,,,20.9551,0.2887,K2-47,168.58260591471,2.78070074457,2.8265,-8.427,-32.372,54.82,4.72580043104368E-04
168.6383,25.710313,6371232512547490045,21.4416,0.3838,14.5876,0.0077,HD 97658,168.63817198091,25.7103862107,46.3763,-107.475,48.77,-1.579,1.3661728507386E-04
169.041966,1.986774,6371373172726433867,,,20.2492,0.1046,K2-11,169.0420033881,1.98684226456,3.0112,-39.586,-36.937,31.8893,7.7821847702724E-05
169.43891,-19.054828,6371373163062756623,22.1456,0.3857,16.1293,0.0139,WASP-31,169.43899111551,-19.054782675500000,2.5758,-28.726,1.075,-0.34,8.90659370371135E-05
169.449176,3.866503,6371373163062759677,,,19.1737,0.0939,K2-36,169.44909820913,3.866390503060000,9.1653,-20.4,26.329,13.25,1.36672841148452E-04
169.449176,3.866503,6371232517916199576,,,19.1737,0.0939,K2-36,169.44909820913,3.866390503060000,9.1653,-20.4,26.329,13.25,1.36672841148452E-04
169.825119,44.989314,6371197269119599575,,,19.6636,0.1119,TOI-5704,169.82458042536,44.98914523235,11.1642,47.474,-15.548,6.32,4.16615370205958E-04
170.155774,2.502704,6371232520063684174,,,18.5799,0.0454,K2-13,170.15552734192,2.50269233982,2.9409,-11.851,14.188,16.2068,2.46698521907319E-04
170.454807,33.991593,6371232520063684174,,,18.4003,0.0635,TOI-3877,170.45457677738,33.991397831090000,2.0128,-20.033,-3.63,48.98,2.72996262473417E-04
171.232265,-27.062475,6371373173800175711,,,22.4092,0.348,TOI-2989,171.23224636234,-27.062295118600800,5.1302,-118.087,-15.523,-9.97,1.80645453763388E-04
171.274887,41.028132,6371373163062757357,,,17.3011,0.0314,HAT-P-21,171.27494133064,41.02796248256,3.519,-1.142,13.523,-51.98,1.74401971167715E-04
171.515355,1.230673,6371373174873915867,,,19.4937,0.0899,K2-27,171.51517288895,1.2307391623900000,4.0219,3.367,-26.805,-38.077,1.93717828729977E-04
171.845292,-44.088775,6371373172726434388,,,17.737,0.0325,WASP-171,171.84510367501,-44.08869435731,1.3762,-8.411,-2.104,10.16,1.57481350973739E-04
171.933954,-0.062818,6371373172726434388,21.7615,0.3544,15.853,0.0116,K2-164,171.93366593035,-0.06285273278,2.6221,-1.611,0.929,-22.47,2.90155802026664E-04
172.121945,1.690614,6371373161989018620,,,18.3196,0.0379,K2-10,172.12196002981,1.6906318609200000,3.6647,-72.531,-2.35,9.75,2.33390451993094E-05
172.335461,-1.454907,6371373180242627142,,,21.4566,0.2195,K2-3,172.33496544884,-1.4548004716300000,22.7374,94.116,-78.003,30.76,5.06715844643286E-04
172.335461,-1.454907,6371232520063681785,,,21.4566,0.2195,K2-3,172.33496544884,-1.4548004716300000,22.7374,94.116,-78.003,30.76,5.06715844643286E-04
172.335461,-1.454907,6371373173800176874,,,21.4566,0.2195,K2-3,172.33496544884,-1.4548004716300000,22.7374,94.116,-78.003,30.76,5.06715844643286E-04
173.192104,2.245022,6371373173800176874,,,17.8835,0.0308,K2-12,173.1920534479,2.24488499845,3.1266,-35.091,-47.736,17.12,1.46017184798942E-04
173.957495,-29.15594,6371197302405600357,,,19.8431,0.124,HATS-18,173.95740475263,-29.15604305907,1.6082,3.152,-4.839,7663.3,1.29740572387216E-04
174.009848,-29.543569,6371197302405600357,,,20.8773,0.3721,HATS-22,174.00974595351,-29.54332171951,4.3048,24.923,-9.868,-7.98,2.62734244616037E-04
174.011765,-2.52082,6371197301331853673,,,17.6588,0.0394,K2-44,174.01163253629,-2.5208804862300000,2.1217,6.614,-12.365,47.46,1.45503520695779E-04
174.960362,0.603666,6371197289520697475,,,19.5131,0.105,K2-19,174.96033472552,0.6035764022000000,3.341,-18.673,4.571,7.369,9.36567160552868E-05
174.960362,0.603666,6371373161989014963,,,19.5131,0.105,K2-19,174.96033472552,0.6035764022000000,3.341,-18.673,4.571,7.369,9.36567160552868E-05
174.960362,0.603666,6371373161989014963,,,19.5131,0.105,K2-19,174.96033472552,0.6035764022000000,3.341,-18.673,4.571,7.369,9.36567160552868E-05
175.206834,6.135498,6371232511473748901,,,22.7532,0.4052,EPIC 201841433,175.20676944534,6.134844179790000,2.2893,-4.038,-6.865,1.524,6.5696314324885E-04
175.52536,-23.354708,6371232511473748901,,,17.1136,0.0204,HATS-1,175.52533584516,-23.354842013810000,3.49,-20.449,-0.717,-10.44,1.3583617539388E-04
175.576246,23.027188,6371373172726436216,,,20.3171,0.1648,TOI-1801,175.57655806336,23.026853401020000,32.3697,-204.891,41.839,-0.11,4.4095276625688E-04
175.908557,6.563873,6371373172726436216,,,16.1208,0.0128,WASP-85 A,175.90836768959,6.5637355731,7.0918,-77.282,11.291,14.01,2.32929806733959E-04
176.739237,-22.563203,6371373172726436216,,,20.8709,0.1564,HATS-2,176.73904269101,-22.56300481893,2.9635,-46.391,-1.147,0.0,2.67344437177401E-04
178.046767,35.171934,6371373166283985062,,,19.426,0.1011,TOI-1803,178.04655992956,35.171786297010000,8.4016,-86.286,3.21,2.3425,2.24648316830823E-04
178.046767,35.171934,6371373166283985062,,,19.426,0.1011,TOI-1803,178.04655992956,35.171786297010000,8.4016,-86.286,3.21,2.3425,2.24648316830823E-04
178.192435,-1.198019,6371373166283985062,,,18.0104,0.0261,K2-6,178.19225412269,-1.19847327523,3.1403,-32.252,7.326,8.3073,4.88946089827314E-04
178.330201,6.412669,6371373166283985062,,,21.6366,0.3154,K2-17,178.32977927763,6.412251511260000,8.0925,-24.169,15.406,-12.7204,5.91547282637474E-04
178.577028,-37.553086,6371373161989017293,,,20.4787,0.1472,TOI-776,178.57663383059000,-37.55273269979,36.8291,250.996,-144.947,49.34,4.71670940340611E-04
178.577028,-37.553086,6371373161989017293,,,20.4787,0.1472,TOI-776,178.57663383059000,-37.55273269979,36.8291,250.996,-144.947,49.34,4.71670940340611E-04
179.940155,-5.721577,6371373161989017293,,,18.1852,0.0502,K2-158,179.93997841324,-5.721716510700000,5.097,-62.466,6.665,-37.305,2.243572717827E-04
179.940155,-5.721577,6371197269119599370,,,18.1852,0.0502,K2-158,179.93997841324,-5.721716510700000,5.097,-62.466,6.665,-37.305,2.243572717827E-04
