obj_id,ra,dec,g_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag,r_mean_psf_mag_error,i_mean_psf_mag,i_mean_psf_mag_error,z_mean_psf_mag,z_mean_psf_mag_error,y_mean_psf_mag,y_mean_psf_mag_error,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,target_separation (deg)
108710112564011853,11.256312,0.5929417,,,14.1746997833252,0.00100000004749745,13.2854995727539,0.00100000004749745,,,,,K2-206,11.256314698600000,0.59326435961,4.0495,25.938,-18.067,27.5297,3.22666597288295E-04
108710112564812407,11.256408,0.5931839,13.1820001602173,,12.6520004272461,,12.4870004653931,,12.4300003051758,,12.4495000839233,0.00611199997365475,K2-206,11.256314698600000,0.59326435961,4.0495,25.938,-18.067,27.5297,1.23016710629585E-04
108710112563112738,11.256464,0.59349954,,,,,14.0117998123169,0.00100000004749745,,,,,K2-206,11.256314698600000,0.59326435961,4.0495,25.938,-18.067,27.5297,2.78568277056165E-04
115770112983218022,11.298209,6.481423,,,14.3607997894287,0.00111399998422712,13.0243997573853,0.0334840007126331,,,,,K2-217,11.29838602929,6.48157570793,2.6009,-4.218,2.818,-5.95,2.32859257090749E-04
115770112987758421,11.298717,6.4816546,,,13.3481998443604,0.00100000004749745,13.9361000061035,0.00116300000809133,,,,,K2-217,11.29838602929,6.48157570793,2.6009,-4.218,2.818,-5.95,3.37756668566975E-04
108760116996639271,11.69965,0.64062554,13.3920001983643,,12.9680004119873,,12.7950000762939,,12.7220001220703,,12.7012996673584,0.00481599988415837,K2-207,11.699702619310000,0.6408058557,2.7224,-12.667,-43.588,-3.1383,1.87892058999804E-04
115040126139626034,12.614058,5.871263,14.9795999526978,0.00467099994421005,14.2981004714966,0.00330600002780557,14.0317001342773,0.00300300004892051,13.9010000228882,0.00260000000707805,13.8093996047974,0.00468100002035499,K2-385,12.613791891510800,5.871360390453060,2.445,65.454,-24.086,8.296,2.81621639547291E-04
119420127699060293,12.769899,9.516544,12.1723003387451,0.00100000004749745,11.4828996658325,0.0229010004550219,11.6141004562378,0.0227390006184578,13.5986003875732,0.00791400019079447,11.5593004226685,0.00100000004749745,K2-220,12.769872462750000,9.516801429150000,4.2757,30.833,-7.454,13.8281,2.584528991384E-04
119420127701910265,12.770138,9.51647,,,13.4469995498657,0.00100000004749745,,,13.4334001541138,0.275177001953125,,,K2-220,12.769872462750000,9.516801429150000,4.2757,30.833,-7.454,13.8281,4.22311949004226E-04
119410127708189556,12.770829,9.515877,,,,,18.9158000946045,0.0224290005862713,,,17.2754001617432,0.033475000411272,K2-220,12.769872462750000,9.516801429150000,4.2757,30.833,-7.454,13.8281,0.0013211064771531400
116210128095356208,12.809619,6.8464355,13.1540002822876,,12.7480001449585,,12.5830001831055,,12.5050001144409,,12.4654998779297,0.00609300006181002,K2-218,12.80966269841,6.8464682118000000,2.5703,-11.469,-8.26,0.1491,5.43482459709335E-05
123340128207586239,12.820941,12.788105,11.7012996673584,0.195234000682831,11.3022003173828,0.162198007106781,10.815899848938,0.136574000120163,11.5359001159668,0.00263800006359816,11.6300001144409,0.071604996919632,TOI-4638,12.82063937443,12.78804407271,5.8529,5.283,-13.543,-20.88,3.00362573317473E-04
179490128417052381,12.841404,59.576553,14.5073003768921,0.0087679997086525,,,,,17.8458995819092,0.0142529997974634,,,TOI-3980,12.841791571410400,59.57584846767060,2.0067,17.139,2.82,-43.08,7.31695679603319E-04
179490128419031740,12.841924,59.57586,12.8030004501343,,12.3690004348755,,12.1820001602173,,12.0900001525879,,12.0408000946045,0.00625299988314509,TOI-3980,12.841791571410400,59.57584846767060,2.0067,17.139,2.82,-43.08,6.77511680618233E-05
118640128452070904,12.845243,8.867123,,,14.5142002105713,0.00118699995800853,,,,,,,K2-219,12.845265258860000,8.867639721150000,3.0537,7.132,-21.445,-19.96,5.17519640191387E-04
118640128452070904,12.845243,8.867123,,,14.5142002105713,0.00118699995800853,,,,,,,K2-219,12.845265258860000,8.867639721150000,3.0537,7.132,-21.445,-19.96,5.17519640191387E-04
118640128452070904,12.845243,8.867123,,,14.5142002105713,0.00118699995800853,,,,,,,K2-219,12.845265258860000,8.867639721150000,3.0537,7.132,-21.445,-19.96,5.17519640191387E-04
149670130009084723,13.00091,34.7284,13.3661003112793,0.00100000004749745,13.0290002822876,,12.7620000839233,,12.6090002059937,,12.5050001144409,0.00320899998769164,HAT-P-28,13.00078172124,34.728390342370000,2.4728,25.615,2.712,48.06,1.05824227735213E-04
